Country Name,Country Code,Series Name,Series Code,2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2010 [YR2010],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2009 [YR2009],2008 [YR2008],2007 [YR2007],2006 [YR2006],2005 [YR2005]
Moldova,MDA,Annual deforestation (% of change) - (for online table only),ER.FST.DFST.ZG,..,..,..,..,-1.56526824,..,..,..,..,..,-1.766357325,-0.155645132,..,..,..,..,..,..,..,..,..
Moldova,MDA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.916254254,2.846693444,2.51163813,2.698682174,2.829393394,2.904891689,2.925422215,3.153369697,3.324610168,..,2.900589865,2.294971959,2.406374218,2.466926631,2.677168603,2.687255676,2.667275485,2.841737072,2.832852436,2.770741944,2.832301219
Moldova,MDA,Forest area (% of land area),AG.LND.FRST.ZS,11.47275495,11.54169203,11.60705596,11.67944039,11.75182482,11.75486618,11.75129219,11.75297169,11.75297169,11.75297169,11.40030441,10.47445255,10.56599757,10.65754258,10.75235777,10.8406326,11.29492247,11.20340529,11.11188811,11.02037093,10.92885375
Monaco,MCO,Annual deforestation (% of change) - (for online table only),ER.FST.DFST.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,Forest area (% of land area),AG.LND.FRST.ZS,0,0,0,0,0,0,0,0,..,..,0,0,0,0,0,0,0,0,0,0,0
Mongolia,MNG,Annual deforestation (% of change) - (for online table only),ER.FST.DFST.ZG,..,..,..,..,-0.460409774,..,..,..,..,..,-1.07493057,0.673359967,..,..,..,..,..,..,..,..,..
Mongolia,MNG,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,5.677968414,6.067905096,6.377995554,6.163032906,5.769680109,5.944984219,6.288160891,6.79764812,7.153120086,..,5.261219125,3.754040286,3.707233528,3.92917514,3.771116497,3.829523873,5.101365454,4.928000758,5.019625678,4.853735335,4.377720656
Mongolia,MNG,Forest area (% of land area),AG.LND.FRST.ZS,9.129216767,9.128499704,9.127782641,9.127065578,9.104691498,9.103978705,9.103265913,9.102555458,9.101842665,9.101129873,9.129933829,9.181428461,9.176278998,9.171129535,9.165980072,9.160830608,9.135083293,9.140232756,9.145382219,9.150531682,9.155681145
Montenegro,MNE,Annual deforestation (% of change) - (for online table only),ER.FST.DFST.ZG,..,..,..,..,-1.873699678,..,..,..,..,..,-2.823674004,0,..,..,..,..,..,..,..,..,..
Montenegro,MNE,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,4.09625219,3.754425023,3.654176435,3.570222461,3.793242395,3.454908775,3.647330429,4.017826292,4.179875994,..,4.16513287,2.512604347,2.749473566,2.902457711,3.08688854,3.325980246,2.830368724,4.360024664,3.409782674,3.544571467,3.255944948
Montenegro,MNE,Forest area (% of land area),AG.LND.FRST.ZS,61.48698885,61.48698885,61.48698885,61.48698885,61.48698885,61.48698885,61.48698885,61.48698885,61.48698885,61.48698885,61.48698885,46.54275093,46.54275093,46.54275093,46.54275093,46.54275093,59.99256506,58.49814126,57.00371747,55.50929368,46.54275093
Morocco,MAR,Annual deforestation (% of change) - (for online table only),ER.FST.DFST.ZG,..,..,..,..,-0.806082742,..,..,..,..,..,-1.28321198,-0.078446758,..,..,..,..,..,..,..,..,..
Morocco,MAR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.706431503,1.747192709,1.708106064,1.716465376,1.742749914,1.71723308,1.785209569,1.802987555,1.959872285,..,1.600327236,1.141917571,1.245265322,1.272120189,1.250718366,1.36110692,1.526820983,1.542007758,1.487308731,1.460816566,1.430937324
Morocco,MAR,Forest area (% of land area),AG.LND.FRST.ZS,12.7192337,12.72376877,12.72830383,12.7328389,12.73737396,12.77120771,12.79764732,12.82005378,12.84358055,12.86688326,12.71469863,12.338203,12.37585257,12.41350213,12.45115169,12.48880125,12.67704907,12.63939951,12.60174994,12.56410038,12.52645082
Mozambique,MOZ,Annual deforestation (% of change) - (for online table only),ER.FST.DFST.ZG,..,..,..,..,0.54610995,..,..,..,..,..,0.551508698,0.516714895,..,..,..,..,..,..,..,..,..
Mozambique,MOZ,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.138501288,0.14801305,0.164314407,0.184887949,0.204126905,0.26158888,0.251666665,0.235625091,0.246986412,..,0.113889571,0.080736566,0.077379485,0.083670206,0.09828723,0.095929046,0.108758711,0.100553963,0.102891487,0.088234843,0.083439354
Mozambique,MOZ,Forest area (% of land area),AG.LND.FRST.ZS,49.2964114,49.03390727,48.77140314,48.50889901,48.24639487,47.8500089,47.56809685,47.33610723,47.00794781,46.72519647,49.55891554,52.37671355,52.09493375,51.81315395,51.53137414,51.24959434,49.84069534,50.12247514,50.40425494,50.68603474,50.96781454
Myanmar,MMR,Annual deforestation (% of change) - (for online table only),ER.FST.DFST.ZG,..,..,..,..,1.211671938,..,..,..,..,..,0.925219565,1.168779303,..,..,..,..,..,..,..,..,..
Myanmar,MMR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.17042352,0.232622809,0.262282625,0.325932191,0.361422537,0.412101397,0.60881351,0.613312795,0.679428523,..,0.160669313,0.202056101,0.176812683,0.173996307,0.217865792,0.209000441,0.149053636,0.158222646,0.20938514,0.20222694,0.218999293
Myanmar,MMR,Forest area (% of land area),AG.LND.FRST.ZS,47.68370555,47.25036515,46.81182091,46.36821216,45.92460342,45.48099773,45.05739978,44.61359702,44.16979427,43.72599151,48.12938187,53.35267925,52.82828748,52.30389571,51.77950393,51.26452511,48.65101944,49.17485114,49.68345728,50.21170673,50.74469665
Namibia,NAM,Annual deforestation (% of change) - (for online table only),ER.FST.DFST.ZG,..,..,..,..,0.989487454,..,..,..,..,..,0.964617597,0.866133528,..,..,..,..,..,..,..,..,..
Namibia,NAM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.544026991,1.608363844,1.696883716,1.737465854,1.814332366,1.751451675,1.777224301,1.727729453,1.691705428,..,1.477197645,1.081031081,1.348930479,1.150406836,1.208016751,1.247551478,1.451198166,1.443685051,1.305745823,1.283405301,1.305256713
Namibia,NAM,Forest area (% of land area),AG.LND.FRST.ZS,8.84011952,8.753870447,8.667621373,8.581372299,8.495123225,8.408871722,8.322620219,8.236368716,8.150117213,8.06386571,8.926368594,9.788876338,9.702625563,9.616374789,9.530124015,9.44387324,9.012619369,9.098870143,9.185120917,9.271371692,9.357622466
Nauru,NRU,Annual deforestation (% of change) - (for online table only),ER.FST.DFST.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nauru,NRU,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.972589046,3.946329825,4.898119195,4.859558824,5.783689865,5.72847037,6.618133714,5.619029655,5.574135884,..,3.996403148,8.708272859,7.828554653,7.919223739,7.007007037,7.066424419,4.022121579,4.048582905,4.062563387,5.08802287,7.108042272
Nauru,NRU,Forest area (% of land area),AG.LND.FRST.ZS,0,0,0,0,0,0,0,0,..,..,0,0,0,0,0,0,0,0,0,0,0
Nepal,NPL,Annual deforestation (% of change) - (for online table only),ER.FST.DFST.ZG,..,..,..,..,0.466192446,..,..,..,..,..,0.698473027,2.089606482,..,..,..,..,..,..,..,..,..
Nepal,NPL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.192299009,0.222311476,0.226252797,0.264996837,0.266148113,0.38183016,0.451639097,0.540651882,0.470136453,..,0.171767827,0.13449675,0.142111305,0.1128384,0.120410447,0.110545761,0.144326283,0.112125361,0.101961197,0.100511426,0.123909964
Nepal,NPL,Forest area (% of land area),AG.LND.FRST.ZS,41.59072201,41.59072201,41.59072201,41.59072201,41.59072201,41.59072201,41.59072201,41.59072201,41.59072201,41.59072201,41.59072201,41.6516219,40.45264737,40.5791001,40.70555284,40.83200558,41.46426927,41.33781653,41.21136379,41.08491106,40.95845832
Netherlands,NLD,Annual deforestation (% of change) - (for online table only),ER.FST.DFST.ZG,..,..,..,..,-0.290321365,..,..,..,..,..,-0.355373843,-0.426503091,..,..,..,..,..,..,..,..,..
Netherlands,NLD,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,9.511130441,9.398409929,9.348128895,8.881703067,9.292250246,9.309281866,9.092131413,8.783850008,8.437074627,..,10.29828126,10.178636,10.41493988,10.36786976,10.49965052,10.57132609,9.708786357,10.04646055,10.04474769,10.01462043,10.28991121
Netherlands,NLD,Forest area (% of land area),AG.LND.FRST.ZS,11.02461447,10.97330961,10.93173048,10.88037993,10.83546184,10.86308286,10.89100089,10.91862192,10.94653995,10.97416097,11.07263564,10.64869668,10.69010664,10.73151659,10.77292654,10.81433649,11.03118885,10.9799763,10.93856635,10.8971564,10.85574645
New Caledonia,NCL,Annual deforestation (% of change) - (for online table only),ER.FST.DFST.ZG,..,..,..,..,0,..,..,..,..,..,0,0,..,..,..,..,..,..,..,..,..
New Caledonia,NCL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Caledonia,NCL,Forest area (% of land area),AG.LND.FRST.ZS,45.89277899,45.88730853,45.88183807,45.87636761,45.87089716,45.8654267,45.85995624,45.85448578,45.84901532,45.84354486,45.89824945,45.83424508,45.84064551,45.84704595,45.85344639,45.85984683,45.89184902,45.88544858,45.87904814,45.8726477,45.86624726
New Zealand,NZL,Annual deforestation (% of change) - (for online table only),ER.FST.DFST.ZG,..,..,..,..,-0.008542741,..,..,..,..,..,-0.011829188,-0.487210896,..,..,..,..,..,..,..,..,..
New Zealand,NZL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,6.909215537,7.284317645,7.179036805,7.078489829,7.003080396,6.616321362,6.841033801,6.603273193,6.830414187,..,7.136782411,7.634082484,8.14843448,7.987843717,8.293603875,8.034250802,7.244456858,8.021502927,7.876793517,8.189552277,8.280316298
New Zealand,NZL,Forest area (% of land area),AG.LND.FRST.ZS,37.40009115,37.39894421,37.39779727,37.39665034,37.3955034,37.39603509,37.41160609,37.42793665,37.46731989,37.57012647,37.40123808,37.41004899,37.4091679,37.40828681,37.40740572,37.40652463,37.40211918,37.40300027,37.40388136,37.40476245,37.40564354
Nicaragua,NIC,Annual deforestation (% of change) - (for online table only),ER.FST.DFST.ZG,..,..,..,..,1.342707068,..,..,..,..,..,2.007284663,1.670934123,..,..,..,..,..,..,..,..,..
Nicaragua,NIC,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.808058902,0.783949275,0.737324175,0.774899292,0.846826583,0.853430475,0.858282658,0.79034855,0.800549594,..,0.774374196,0.743690956,0.763793914,0.777878504,0.861659269,0.844372659,0.764071157,0.794009849,0.840777159,0.82520869,0.797986014
Nicaragua,NIC,Forest area (% of land area),AG.LND.FRST.ZS,34.33626392,33.86988532,33.40350673,32.93712814,32.47074954,31.63977065,30.80879176,29.97781286,29.14683397,28.31585508,34.80264251,44.86720957,43.86075287,42.85429616,41.84783945,40.84138275,35.80909922,36.81555592,37.82201263,38.82846934,39.83492604
Niger,NER,Annual deforestation (% of change) - (for online table only),ER.FST.DFST.ZG,..,..,..,..,1.000910149,..,..,..,..,..,0.97545828,3.743991866,..,..,..,..,..,..,..,..,..
Niger,NER,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.082384979,0.106208361,0.106461818,0.11174531,0.105491223,0.101497009,0.088416149,0.086887436,0.092232251,..,0.08321173,0.059126893,0.057014658,0.057424174,0.060088632,0.060186287,0.068168346,0.056390068,0.055837755,0.053026134,0.055781969
Niger,NER,Forest area (% of land area),AG.LND.FRST.ZS,0.940617352,0.930812347,0.921007342,0.911202337,0.901397332,0.891592327,0.881787321,0.871982316,0.862177311,0.852372306,0.950422357,1.048472409,1.038667403,1.028862398,1.019057393,1.009252388,0.960227362,0.970032368,0.979837373,0.989642378,0.999447383
Nigeria,NGA,Annual deforestation (% of change) - (for online table only),ER.FST.DFST.ZG,..,..,..,..,4.116365321,..,..,..,..,..,3.667678386,2.678003164,..,..,..,..,..,..,..,..,..
Nigeria,NGA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.583519875,0.570117077,0.629519877,0.650945533,0.594907347,0.595987612,0.56844006,0.561021958,0.573636206,..,0.568190395,0.795035466,0.813037008,0.717284684,0.765727934,0.729601662,0.498623213,0.578493505,0.554325672,0.622779937,0.710906213
Nigeria,NGA,Forest area (% of land area),AG.LND.FRST.ZS,25.3595024,25.18019698,25.00089155,24.82158613,24.64228071,24.46297956,24.28368304,24.1043842,23.92508537,23.74578653,25.53880782,27.33186205,27.15255663,26.97325121,26.79394578,26.61464036,25.71811324,25.89741867,26.07672409,26.25602951,26.43533494
North Macedonia,MKD,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,4.624639348,4.390978645,3.943737473,3.724356864,3.579319286,3.522333131,3.755118077,3.51601022,3.996737213,..,4.204371545,4.323043897,4.383546564,4.143242276,4.509631983,4.349229415,4.325413431,4.631398117,4.746620875,4.519102898,4.531495635
North Macedonia,MKD,Forest area (% of land area),AG.LND.FRST.ZS,38.35146709,38.62085646,38.89024584,39.15963521,39.42902458,39.71728787,39.71015067,39.71015067,39.71015067,39.71015067,38.08207772,37.65434526,37.66567047,37.67699567,37.68832088,37.69964609,38.07065821,38.04415379,38.0327388,37.7222965,37.71097129
Northern Mariana Islands,MNP,Annual deforestation (% of change) - (for online table only),ER.FST.DFST.ZG,..,..,..,..,0.532542654,..,..,..,..,..,0.525390572,0.616843697,..,..,..,..,..,..,..,..,..
Northern Mariana Islands,MNP,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Northern Mariana Islands,MNP,Forest area (% of land area),AG.LND.FRST.ZS,65.55217391,65.19130435,64.83043478,64.46956522,64.10869565,52.95652174,52.95652174,52.95652174,52.95652174,52.95652174,65.91304348,69.47826087,69.12173913,68.76521739,68.40869565,68.05217391,66.26956522,66.62608696,66.9826087,67.33913043,67.69565217
Norway,NOR,Annual deforestation (% of change) - (for online table only),ER.FST.DFST.ZG,..,..,..,..,0.000550394,..,..,..,..,..,0.009084866,0.01567211,..,..,..,..,..,..,..,..,..
Norway,NOR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,7.995012096,7.66951117,7.776167641,7.613049325,7.610906295,7.404691495,7.148044335,7.076542655,6.722269985,..,8.469598181,7.635326646,7.692050359,7.573555473,8.14264597,8.13169251,7.751527071,7.73245798,8.016303569,7.981673212,7.862364379
Norway,NOR,Forest area (% of land area),AG.LND.FRST.ZS,33.15537011,33.1767257,33.2090866,33.23181086,33.24564399,33.27109973,33.29453727,33.31727872,33.33864227,33.36000582,33.13401452,33.16413138,33.16111969,33.158108,33.15509632,33.15208463,33.13702621,33.14003789,33.14304958,33.14606126,33.14907295
OECD members,OED,Annual deforestation (% of change) - (for online table only),ER.FST.DFST.ZG,..,..,..,..,-0.053085795,..,..,..,..,..,-0.026992812,-0.06687692,..,..,..,..,..,..,..,..,..
OECD members,OED,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,9.589580574,9.395344733,9.378217234,9.141156671,9.034111538,8.919964382,8.844492864,8.819303307,8.504252024,..,9.815126304,10.72439996,10.66143103,10.49635198,10.60419822,10.6311874,9.498503329,10.16354571,10.50697003,10.45263006,10.58548279
OECD members,OED,Forest area (% of land area),AG.LND.FRST.ZS,32.59941907,32.63889839,32.67248823,32.70677942,32.74209151,32.757799,32.75104762,32.75005678,32.7534272,32.75721044,32.56432859,32.40212231,32.41739371,32.43195303,32.4466124,32.46191124,32.55065104,32.53640333,32.50762889,32.49267525,32.47706492
Oman,OMN,Annual deforestation (% of change) - (for online table only),ER.FST.DFST.ZG,..,..,..,..,0,..,..,..,..,..,0,0,..,..,..,..,..,..,..,..,..
Oman,OMN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,16.49286886,17.30973775,16.73659016,16.48517399,16.43412074,16.10326029,15.41601824,15.65387186,15.28243639,..,15.47953576,11.07156038,12.21372582,12.83588708,13.28492122,12.78253668,15.15548722,15.01659837,15.90418587,15.1854899,12.34841248
Oman,OMN,Forest area (% of land area),AG.LND.FRST.ZS,0.009693053,0.009693053,0.009693053,0.009693053,0.009693053,0.00904685,0.008723748,0.008400646,0.008077544,0.008077544,0.009693053,0.009693053,0.009693053,0.009693053,0.009693053,0.009693053,0.009693053,0.009693053,0.009693053,0.009693053,0.009693053
Other small states,OSS,Annual deforestation (% of change) - (for online table only),ER.FST.DFST.ZG,..,..,..,..,0.242507305,..,..,..,..,..,0.372050026,0.387407964,..,..,..,..,..,..,..,..,..
Other small states,OSS,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,6.266512598,6.351687922,6.452711652,6.563956947,6.401285264,6.383628681,6.311878754,6.150194646,6.088049067,..,6.118584121,4.663043564,4.734883003,4.908220463,5.18774185,5.249414833,5.801266447,6.107563037,5.990762521,5.735861438,5.459977016
Other small states,OSS,Forest area (% of land area),AG.LND.FRST.ZS,29.67781534,29.57681065,29.46018187,29.36099434,29.25998043,29.15030438,29.04982761,28.93225396,28.8230417,28.71385896,29.77884966,30.6305095,30.53306356,30.43561762,30.33802241,30.26549116,29.86650521,29.95413144,30.0419056,30.12968063,30.16781686
Pakistan,PAK,Annual deforestation (% of change) - (for online table only),ER.FST.DFST.ZG,..,..,..,..,2.390337806,..,..,..,..,..,2.240281595,1.759391878,..,..,..,..,..,..,..,..,..
Pakistan,PAK,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.772880261,0.767887129,0.763669285,0.789739106,0.823008136,0.889401339,0.956344699,0.882587328,0.879965499,..,0.783727323,0.691074356,0.683936764,0.684254166,0.690167072,0.757349952,0.826887879,0.828201836,0.871590759,0.80769342,0.758995364
Pakistan,PAK,Forest area (% of land area),AG.LND.FRST.ZS,5.268659195,5.226855023,5.185050851,5.143246679,5.101442507,5.017953508,4.99418846,4.940561436,4.886934413,4.833307389,5.310463367,5.852091117,5.797928342,5.743765567,5.689602792,5.635440017,5.364626142,5.418788917,5.472951692,5.527114467,5.581277242
Palau,PLW,Annual deforestation (% of change) - (for online table only),ER.FST.DFST.ZG,..,..,..,..,-0.118569624,..,..,..,..,..,-0.177907146,-0.410745269,..,..,..,..,..,..,..,..,..
Palau,PLW,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,11.83231877,12.47519131,12.49786961,12.48226944,11.88791358,14.10994469,14.59935934,13.95790296,13.88811733,..,11.6965575,10.99246231,11.34605467,11.20048869,11.10438112,11.58048458,10.93493729,11.22514397,12.52674955,12.79099514,13.14193239
Palau,PLW,Forest area (% of land area),AG.LND.FRST.ZS,88.36086957,88.54782609,88.73478261,88.92173913,89.10869565,89.30434783,89.47826087,89.67391304,89.84782609,90.02173913,88.17391304,86.04347826,86.25652174,86.46956522,86.6826087,86.89565217,87.96086957,87.74782609,87.53478261,87.32173913,87.10869565
Panama,PAN,Annual deforestation (% of change) - (for online table only),ER.FST.DFST.ZG,..,..,..,..,0.350933367,..,..,..,..,..,0.350663841,0.348674227,..,..,..,..,..,..,..,..,..
Panama,PAN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.695280284,2.774068569,2.672439484,2.758047289,2.69623958,2.667774513,2.466662344,2.408503314,3.141454996,..,2.522860045,1.742382768,2.013178877,1.717899288,1.723248273,1.71593431,2.430700533,2.076102578,2.165811399,2.208349617,2.137995571
Panama,PAN,Forest area (% of land area),AG.LND.FRST.ZS,58.06529459,57.91172989,57.75816519,57.77558014,57.62155963,57.46762008,57.3135456,57.11568276,56.96172668,56.80790542,58.2188593,59.75437181,59.60082055,59.4472693,59.29371805,59.1401668,58.37241055,58.5259618,58.67951305,58.8330643,58.98661555
Papua New Guinea,PNG,Annual deforestation (% of change) - (for online table only),ER.FST.DFST.ZG,..,..,..,..,0.008139557,..,..,..,..,..,0.008038622,0.008032165,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.690560024,0.640806964,0.672796447,0.741185071,0.802933312,0.926041651,0.901868436,0.878423813,0.863707514,..,0.686682408,0.483960059,0.567399438,0.591937078,0.655592497,0.779006515,0.704011101,0.68231992,0.74171961,0.719133232,0.759056846
Papua New Guinea,PNG,Forest area (% of land area),AG.LND.FRST.ZS,79.82156163,79.7533443,79.68512697,79.61690986,79.54869249,79.47241973,79.39837919,79.32433865,79.25029811,79.17625756,79.88977896,80.10856834,80.08668948,80.06481054,80.04293159,80.02105264,79.91165791,79.93353685,79.9554158,79.97729475,79.9991737
Paraguay,PRY,Annual deforestation (% of change) - (for online table only),ER.FST.DFST.ZG,..,..,..,..,1.549649114,..,..,..,..,..,1.324691555,0.879594734,..,..,..,..,..,..,..,..,..
Paraguay,PRY,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.824126215,0.806663826,0.814097994,0.853091846,0.952345908,1.059328573,1.173719578,1.217641784,1.165425232,..,0.80665593,0.661256139,0.665015855,0.683302363,0.699451793,0.69277746,0.741405323,0.710374922,0.620162281,0.667995676,0.635291843
Paraguay,PRY,Forest area (% of land area),AG.LND.FRST.ZS,48.21534357,47.17267053,46.12999748,45.08732444,44.0446514,43.62730934,42.63848477,41.93538887,41.23231815,40.52922225,49.25801661,57.86974578,57.00857287,56.14739995,55.28622703,54.42505412,50.11918953,50.98036245,51.84153536,52.70270828,53.5638812
Peru,PER,Annual deforestation (% of change) - (for online table only),ER.FST.DFST.ZG,..,..,..,..,0.192917148,..,..,..,..,..,0.176850931,0.23003312,..,..,..,..,..,..,..,..,..
Peru,PER,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.654916644,1.630811042,1.670921723,1.76701033,1.790242082,1.838580302,1.725909058,1.706509986,1.745591927,..,1.550244456,1.082012872,0.990324781,1.023210818,0.992246987,1.130891406,1.429878097,1.340577361,1.193306099,1.097428645,1.122868144
Peru,PER,Forest area (% of land area),AG.LND.FRST.ZS,57.71777031,57.58413438,57.45049844,57.3168625,57.18322656,57.03928125,56.90217188,56.77815625,56.643125,56.50810156,57.85140625,58.82642969,58.72892734,58.631425,58.53392266,58.43642031,57.94890859,58.04641094,58.14391328,58.24141563,58.33891797
Philippines,PHL,Annual deforestation (% of change) - (for online table only),ER.FST.DFST.ZG,..,..,..,..,-0.901837005,..,..,..,..,..,0.269357984,-0.697740495,..,..,..,..,..,..,..,..,..
Philippines,PHL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.86460139,0.886510244,0.965899617,1.013001909,1.087126793,1.176495411,1.269338141,1.299279851,1.345029057,..,0.871903845,0.92445667,0.884617322,0.879613728,0.88655329,0.887020622,0.825631075,0.826714801,0.818965455,0.790431773,0.888142335
Philippines,PHL,Forest area (% of land area),AG.LND.FRST.ZS,23.0559949,23.17299527,23.28999564,23.40699601,23.52399638,23.64101016,23.75802395,23.87500419,23.99201798,24.10903176,22.93899453,24.51373378,24.35625985,24.19878593,24.041312,23.88383808,23.09646846,23.25394238,23.41141631,23.56889023,23.72636415
Poland,POL,Annual deforestation (% of change) - (for online table only),ER.FST.DFST.ZG,..,..,..,..,-0.27148412,..,..,..,..,..,-0.294122587,-0.198642788,..,..,..,..,..,..,..,..,..
Poland,POL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,8.159838047,7.969647665,7.841704806,7.516889481,7.610089275,7.895688724,8.238615375,8.213615723,7.773641839,..,8.247028077,7.73080499,7.676987465,7.515492328,7.793047036,7.905511788,7.791547049,8.087182909,8.220760788,8.234912499,7.895886085
Poland,POL,Forest area (% of land area),AG.LND.FRST.ZS,30.52346276,30.58389393,30.64432906,30.70577093,30.76521114,30.81420033,30.85339168,30.89460104,30.93379495,30.97298886,30.45905707,29.5765451,29.66469686,29.75284861,29.84587252,29.92524402,30.37090244,30.28077049,30.1906503,30.10250718,30.01338426
Portugal,PRT,Annual deforestation (% of change) - (for online table only),ER.FST.DFST.ZG,..,..,..,..,0.328517048,..,..,..,..,..,0.315540793,0.274017851,..,..,..,..,..,..,..,..,..
Portugal,PRT,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,4.723629222,4.585897919,4.452394369,4.415895252,4.812669696,4.722311267,5.177519279,4.813385529,4.339768426,..,4.817886772,5.99228486,5.923154167,6.295808218,5.78650313,5.92625189,5.327278898,5.38350514,5.577179172,5.74494832,6.233261377
Portugal,PRT,Forest area (% of land area),AG.LND.FRST.ZS,35.63707828,35.76809695,35.8931589,36.02399853,36.15499489,36.15499489,36.15499489,36.15499489,36.15499489,36.15499489,35.50605961,35.8579235,35.82622951,35.79453552,35.76284153,35.73114754,35.53772246,35.61604898,35.64775336,35.67945775,35.71116213
Puerto Rico,PRI,Annual deforestation (% of change) - (for online table only),ER.FST.DFST.ZG,..,..,..,..,-0.648946945,..,..,..,..,..,-0.633081729,-4.602423512,..,..,..,..,..,..,..,..,..
Puerto Rico,PRI,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Puerto Rico,PRI,Forest area (% of land area),AG.LND.FRST.ZS,55.46065389,55.51544532,55.57023675,55.62502818,55.67981962,55.73506201,55.7903044,55.84554679,55.90078918,55.95603157,55.40586246,48.38218715,49.08455468,49.78692221,50.48928974,51.19165727,54.70349493,54.0011274,53.29875986,52.59639233,51.8940248
Qatar,QAT,Annual deforestation (% of change) - (for online table only),ER.FST.DFST.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Qatar,QAT,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,33.4944129,34.18822184,32.5989398,33.20589511,33.04351032,32.74588827,32.12798967,31.0675333,32.47446876,..,32.63430234,48.37400227,46.58438114,50.71215469,50.95403383,49.20805129,32.67180019,36.91870848,40.89652419,42.79830768,44.53380584
Qatar,QAT,Forest area (% of land area),AG.LND.FRST.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Romania,ROU,Annual deforestation (% of change) - (for online table only),ER.FST.DFST.ZG,..,..,..,..,-0.500460641,..,..,..,..,..,-0.231626658,0.007850835,..,..,..,..,..,..,..,..,..
Romania,ROU,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,4.172223886,4.080658872,3.607441144,3.593353578,3.700112058,3.633591827,3.788405676,3.86105157,3.817434477,..,3.83367893,3.966498018,4.302825279,4.313753256,4.548925394,4.444859154,3.962688135,4.646050196,4.632001472,4.683454099,4.442373285
Romania,ROU,Forest area (% of land area),AG.LND.FRST.ZS,28.64053526,28.99480045,29.32911359,29.65824061,29.99374131,30.11582928,30.11582928,30.11582928,30.11582928,30.11582928,28.31993045,27.7132036,27.778068,27.82355244,27.87866928,27.9373913,28.25393376,28.20878643,28.14519988,28.06939734,28.0046091
Russian Federation,RUS,Annual deforestation (% of change) - (for online table only),ER.FST.DFST.ZG,..,..,..,..,-0.046491339,..,..,..,..,..,-0.072263363,-0.003936505,..,..,..,..,..,..,..,..,..
Russian Federation,RUS,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,11.88499702,11.70209407,11.37700677,11.20820257,11.05201007,10.88744577,11.03519747,11.49657125,11.79720293,..,11.32541814,10.66769032,10.73577044,10.77267705,11.13042089,11.11272164,10.83213407,11.59564597,11.61127902,11.56836194,11.23183738
