country,year,poverty_gap_index_international_povline
Middle East and North Africa,1990,1.239846858
Middle East and North Africa,1991,1.3340245
Middle East and North Africa,1992,1.047348878
Middle East and North Africa,1993,0.962412122
Middle East and North Africa,1994,0.916977372
Middle East and North Africa,1995,1.016412512
Middle East and North Africa,1996,0.943692494
Middle East and North Africa,1997,0.913657103
Middle East and North Africa,1998,0.822170111
Middle East and North Africa,1999,0.794137187
Middle East and North Africa,2000,0.71532223
Middle East and North Africa,2001,0.681271708
Middle East and North Africa,2003,0.602868403
Middle East and North Africa,2004,0.543076559
Middle East and North Africa,2005,0.495241791
Middle East and North Africa,2006,0.474482512
Middle East and North Africa,2007,0.465398952
Middle East and North Africa,2008,0.462194174
Middle East and North Africa,2009,0.447549456
Middle East and North Africa,2010,0.370629196
Middle East and North Africa,2011,0.462945918
Middle East and North Africa,2012,0.455710898
Middle East and North Africa,2013,0.455810995
Middle East and North Africa,2014,0.55091828
Middle East and North Africa,2015,1.2830769
Middle East and North Africa,2016,1.562477697
Middle East and North Africa,2017,1.792284823
Middle East and North Africa,2018,2.336344148
Moldova,1997,3.897190003
Moldova,1998,7.578311724
Moldova,1999,10.6314864
Moldova,2000,9.15207678
Moldova,2001,6.492953353
Moldova,2002,3.04571829
Moldova,2003,0.992257003
Moldova,2004,1.431883659
Moldova,2005,2.618930095
Moldova,2006,0.460912411
Moldova,2007,0.21477443
Moldova,2008,0.18064003
Moldova,2009,0.089601425
Moldova,2010,0.081876948
Moldova,2011,0.026177917
Moldova,2012,0.019498499
Moldova,2013,0.007431627
Moldova,2014,0
Moldova,2015,0.001352802
Moldova,2016,0.033417092
Moldova,2017,0
Moldova,2018,0
Moldova,2019,0.000313878
Mongolia,1995,3.360501687
Mongolia,1998,8.595667749
Mongolia,2002,2.724130642
Mongolia,2007,0.286542225
Mongolia,2010,0.157873898
Mongolia,2011,0.103484991
Mongolia,2012,0.08058831
Mongolia,2014,0.045077736
Mongolia,2016,0.100945534
Mongolia,2018,0.094001484
Montenegro,2005,0.059129712
Montenegro,2006,0
Montenegro,2007,0.012650079
Montenegro,2008,0.033093468
Montenegro,2009,0
Montenegro,2010,0
Montenegro,2011,0.077261316
Montenegro,2012,0.4914636
Montenegro,2012,1.217917902
Montenegro,2013,0.198346623
Montenegro,2013,0.99100893
Montenegro,2014,0
Montenegro,2014,0.391841451
Montenegro,2015,0.236946282
Montenegro,2016,1.525201629
Montenegro,2017,1.738696319
Montenegro,2018,1.037513215
Morocco,1984,3.020365229
Morocco,1990,0.720455369
Morocco,1998,1.87183152
Morocco,2000,1.696279085
Morocco,2006,0.814859552
Morocco,2013,0.251796796
Mozambique,1996,49.94082321
Mozambique,2002,41.76291925
Mozambique,2008,33.01554401
Mozambique,2014,29.42053747
Myanmar,2015,1.449162427
Myanmar,2017,0.319756221
Namibia,1993,28.3376693
Namibia,2003,12.19782502
Namibia,2009,8.205419621
Namibia,2015,5.437475248
Nauru,2012,0.15103905
Nepal,1984,23.88801803
Nepal,1995,17.37701819
Nepal,2003,11.52490878
Nepal,2010,1.581887782
Netherlands,1983,0.41978086
Netherlands,1987,0.249448253
Netherlands,1990,0.633617346
Netherlands,1993,0.739850464
Netherlands,1999,0.174609154
Netherlands,2004,0.099140435
Netherlands,2005,0.060741507
Netherlands,2006,0.027929616
Netherlands,2007,0.013735901
Netherlands,2008,0.064365527
Netherlands,2009,0.07155976
Netherlands,2010,0.010734327
Netherlands,2011,0.070207251
Netherlands,2012,0.035413781
Netherlands,2013,0.018598678
Netherlands,2014,0.013831949
Netherlands,2015,0.015582973
Netherlands,2016,0.01628152
Netherlands,2017,0.070940511
Netherlands,2018,0.055276745
Netherlands,2019,0.035115923
Nicaragua,1993,7.207562771
Nicaragua,1993,19.04453639
Nicaragua,1998,4.910893803
Nicaragua,1998,11.15087675
Nicaragua,2001,5.34388212
Nicaragua,2001,6.061096907
Nicaragua,2005,4.158336853
Nicaragua,2005,2.474970219
Nicaragua,2009,2.18667856
Nicaragua,2014,0.857703035
Niger,1992,40.258723
Niger,1994,48.28273968
Niger,2005,40.9123461
Niger,2007,34.71623613
Niger,2011,19.21247508
Niger,2014,18.1173059
Niger,2018,15.56557674
Nigeria,1985,18.38640385
Nigeria,1992,24.41094575
Nigeria,1996,27.86846874
Nigeria,2003,18.80875309
Nigeria,2010,10.31731575
Nigeria,2012,9.897350636
Nigeria,2015,9.356260863
Nigeria,2018,8.979668622
North Macedonia,1998,0.069437661
North Macedonia,2000,1.151839789
North Macedonia,2002,0.354052573
North Macedonia,2003,0.276242172
North Macedonia,2004,0.192753264
North Macedonia,2005,0.401382152
North Macedonia,2006,0.615307854
North Macedonia,2008,0.149011214
North Macedonia,2009,4.305793183
North Macedonia,2010,6.048434713
North Macedonia,2011,4.154151159
North Macedonia,2012,2.925102025
North Macedonia,2013,1.852143544
North Macedonia,2014,1.964847041
North Macedonia,2015,2.165441668
North Macedonia,2016,1.699351294
North Macedonia,2017,1.837889695
North Macedonia,2018,1.215848765
Norway,1979,0.174183949
Norway,1986,0.048754694
Norway,1991,0.238063465
Norway,1995,0.227229368
Norway,2000,0.203910494
Norway,2003,0.132186741
Norway,2004,0.229214999
Norway,2005,0.150302867
Norway,2006,0.092226997
Norway,2007,0.080742785
Norway,2008,0.137631885
Norway,2009,0.035784025
Norway,2010,0.103711322
Norway,2011,0.054718031
Norway,2012,0.097527984
Norway,2013,0.078259077
Norway,2014,0.077362911
Norway,2015,0.093714783
Norway,2016,0.185862376
Norway,2017,0.185968604
Norway,2018,0.207315216
Norway,2019,0.137528506
Pakistan,1987,24.04752947
Pakistan,1990,23.15552136
Pakistan,1996,3.851940343
Pakistan,1998,6.440732021
Pakistan,2001,6.847565523
Pakistan,2004,3.891951132
Pakistan,2005,3.546184796
Pakistan,2007,2.286488076
Pakistan,2010,1.331215006
Pakistan,2011,1.299026369
Pakistan,2013,1.06394585
Pakistan,2015,0.671152408
Pakistan,2018,0.620246862
Palestine,2004,0.124662319
Palestine,2005,0.040625411
Palestine,2006,0.031139279
Palestine,2007,0.239276669
Palestine,2009,0.036091727
Palestine,2010,0.01100404
Palestine,2011,0.055174403
Palestine,2016,0.056222086
Panama,1979,1.07036311
Panama,1989,15.60101168
Panama,1991,13.22016561
Panama,1995,10.53456068
Panama,1997,8.651051731
Panama,1998,9.41503046
Panama,1999,8.02093937
Panama,2000,5.977528042
Panama,2001,7.249216429
Panama,2002,3.848358707
Panama,2003,4.010474963
Panama,2004,3.378560358
Panama,2005,3.206498383
Panama,2006,3.932310714
Panama,2007,2.217416185
Panama,2008,1.052841212
Panama,2009,0.634330649
Panama,2010,0.980838951
Panama,2011,0.681617246
Panama,2012,1.085156266
Panama,2013,0.598757543
Panama,2014,0.88700492
Panama,2015,0.404401456
Panama,2016,0.405375398
Panama,2017,0.774573751
Panama,2018,0.407175387
Panama,2019,0.357309632
Papua New Guinea,1996,22.39073475
Papua New Guinea,2009,15.68854979
Paraguay,1990,0.293160122
Paraguay,1995,5.256667014
Paraguay,1997,4.534174668
Paraguay,1999,4.075992262
Paraguay,2001,3.287045259
Paraguay,2002,4.971882848
Paraguay,2003,2.728014459
Paraguay,2004,1.732658775
Paraguay,2005,2.039556471
Paraguay,2006,2.4377371
Paraguay,2007,2.433477146
Paraguay,2008,1.276599429
Paraguay,2009,1.663008292
Paraguay,2010,1.729424401
Paraguay,2011,1.587795346
Paraguay,2012,0.919049351
Paraguay,2013,0.636033763
Paraguay,2014,0.610802692
Paraguay,2015,0.410080585
Paraguay,2016,0.333844488
Paraguay,2017,0.162827406
Paraguay,2018,0.288274733
Paraguay,2019,0.191377918
Paraguay,2020,0.181877483
Peru,1985,0.929116337
Peru,1994,5.452385326
Peru,1997,8.203799107
Peru,1998,7.847571092
Peru,1999,8.050650828
Peru,2000,7.337899161
Peru,2001,7.679809667
Peru,2002,6.688935839
Peru,2003,4.800257949
Peru,2004,5.616752714
Peru,2005,6.601225549
Peru,2006,5.685033127
Peru,2007,4.598617701
Peru,2008,3.568452096
Peru,2009,2.787960743
Peru,2010,2.059284492
Peru,2011,1.895802016
Peru,2012,1.816586335
Peru,2013,1.569342984
Peru,2014,1.341175965
Peru,2015,1.324668778
Peru,2016,1.251701637
Peru,2017,1.223750464
Peru,2018,0.947273194
Peru,2019,0.767592521
Peru,2020,1.77832484
Philippines,1985,7.649999969
Philippines,1988,6.463908209
Philippines,1991,7.080813002
Philippines,1994,6.55545333
Philippines,1997,4.258005107
Philippines,2000,3.171226899
Philippines,2000,3.259990519
Philippines,2003,2.950763157
Philippines,2003,3.261540379
Philippines,2006,3.261034344
Philippines,2006,3.556174249
Philippines,2009,2.213334893
Philippines,2009,2.468292755
Philippines,2012,2.580880133
Philippines,2012,2.416723793
Philippines,2015,1.545014306
Philippines,2015,1.284496038
Philippines,2018,0.824583156
Philippines,2018,0.50579912
Poland,1985,0.134511409
Poland,1986,0.054126996
Poland,1987,0.095959101
Poland,1989,0.077658299
Poland,1992,0.113178784
Poland,1993,0.033900157
Poland,1995,0.703181873
Poland,1996,0.565774405
Poland,1998,0.003615282
Poland,1999,0.01051205
Poland,1999,0.329985365
Poland,2000,0.022905988
Poland,2001,0.018881168
Poland,2002,0.008492297
Poland,2003,0.006365418
Poland,2004,0.017360672
Poland,2004,1.024213209
Poland,2005,0.026578075
Poland,2005,0.385294045
Poland,2006,0.00350349
Poland,2006,0.321783449
Poland,2007,0.006175274
Poland,2007,0.269281452
Poland,2008,0.001662236
Poland,2008,0.0674118
Poland,2009,0.001261581
Poland,2009,0.100763438
Poland,2010,0.00015777
Poland,2010,0.137862193
Poland,2011,0.002702414
Poland,2011,0.146825891
Poland,2012,0.003730798
Poland,2012,0.103268995
Poland,2013,0.000428083
Poland,2013,0.169544125
Poland,2014,0.000599164
Poland,2014,0.154781013
Poland,2015,0
Poland,2015,0.202206319
Poland,2016,0.001132107
Poland,2016,0.120713912
Poland,2017,2.91E-05
Poland,2017,0.191952099
Poland,2018,0.000395851
Poland,2018,0.129743522
Poland,2019,0
Portugal,2003,0.486388475
Portugal,2004,0.259210098
Portugal,2005,0.275286133
Portugal,2006,0.020834445
Portugal,2007,0.100186957
Portugal,2008,0.054124813
Portugal,2009,0.077775784
Portugal,2010,0.054505051
Portugal,2011,0.190782946
Portugal,2012,0.362420852
Portugal,2013,0.391864987
Portugal,2014,0.235861015
Portugal,2015,0.254561493
Portugal,2016,0.199225483
Portugal,2017,0.21370129
Portugal,2018,0.152272001
Portugal,2019,0.059468758
Romania,1989,0.283603271
Romania,1992,0.280044951
Romania,1994,2.039775689
Romania,1995,0.424985344
Romania,1997,0.509233131
Romania,1998,0.337950608
Romania,1999,1.068003054
Romania,2000,1.256444156
Romania,2001,0.888873339
Romania,2002,1.000140185
Romania,2003,0.59635139
Romania,2004,0.158300997
Romania,2005,0.178707583
Romania,2006,0.235005631
Romania,2006,2.597515939
Romania,2007,0.027807849
Romania,2007,1.740993267
Romania,2008,0
Romania,2008,1.365968517
Romania,2009,0
Romania,2009,0.827058322
Romania,2010,0
Romania,2010,1.458025582
Romania,2011,0
Romania,2011,2.044460123
Romania,2012,0
Romania,2012,2.204180164
Romania,2013,0
Romania,2013,2.263091602
Romania,2014,2.53464452
Romania,2015,1.714008546
Romania,2016,0
Romania,2016,1.078903151
Romania,2017,1.300878604
Romania,2018,0
Romania,2018,0.922824476
Romania,2019,0.75655514
Russia,1993,0.477701967
Russia,1996,0.919460944
Russia,1997,0.358244098
Russia,1998,0.538270225
Russia,1999,1.093181499
Russia,2000,0.699171833
Russia,2001,0.425957327
Russia,2002,0.206653202
Russia,2003,0.239072829
Russia,2004,0.235995155
Russia,2005,0.167355227
Russia,2006,0.087436675
Russia,2007,0.039042569
Russia,2008,0.023449152
Russia,2009,0.012538588
Russia,2010,0.018504928
Russia,2011,0.00668601
Russia,2012,0.005511499
Russia,2013,0.001064832
Russia,2014,0.003392012
Russia,2014,0.121276556
Russia,2015,0.004978479
Russia,2015,0.132661087
Russia,2016,0.007197651
Russia,2016,0.098915503
Russia,2017,0.006882522
Russia,2017,0.120504265
Russia,2018,0.004767489
Russia,2018,0.062533916
Russia,2019,0.002967985
Russia,2020,0.001356428
Rwanda,1984,17.15471544
Rwanda,2000,36.02062467
Rwanda,2005,29.34554949
Rwanda,2010,22.84282374
Rwanda,2013,18.7409666
Rwanda,2016,18.34816299
Saint Lucia,1995,14.33204091
Saint Lucia,2016,2.760196848
Samoa,2002,0.425935769
Samoa,2008,0.112453725
Samoa,2013,0.178703892
Sao Tome and Principe,2000,4.678166493
Sao Tome and Principe,2010,5.140620303
Sao Tome and Principe,2017,3.865337747
Senegal,1991,37.94464483
Senegal,1994,23.09038909
Senegal,2001,18.20377806
Senegal,2005,13.93762184
Senegal,2011,14.32916174
Senegal,2018,1.769006598
Serbia,2002,0.025392921
Serbia,2003,0.119986543
Serbia,2004,0.196443847
Serbia,2005,0.215021151
Serbia,2006,0.09109238
Serbia,2007,0.083240529
Serbia,2008,0.027296896
Serbia,2009,0.025224921
Serbia,2010,0.01384023
Serbia,2012,2.9303274
Serbia,2013,0.032656898
Serbia,2013,3.238700119
Serbia,2014,4.305759574
Serbia,2015,0.024781713
Serbia,2015,4.015671524
Serbia,2016,4.177747707
Serbia,2017,3.263395935
Serbia,2018,0.003857262
Serbia,2018,1.468439061
Serbia,2019,0.000624322
Serbia,2019,1.240894567
Seychelles,1999,0.148343636
Seychelles,2006,0.074451328
Seychelles,2013,0.484315569
Seychelles,2018,0.112894001
Sierra Leone,1989,47.97032639
Sierra Leone,2003,23.89260242
Sierra Leone,2011,10.59369647
Sierra Leone,2018,6.040989654
Slovakia,1992,0
Slovakia,1996,0.739455889
Slovakia,2004,0.013842412
Slovakia,2004,0.037030902
Slovakia,2005,0.011861176
Slovakia,2005,0.104190874
Slovakia,2006,0
Slovakia,2006,0.117910528
Slovakia,2007,0
Slovakia,2007,0.219543089
Slovakia,2008,0
Slovakia,2008,0.194372667
Slovakia,2009,0
Slovakia,2009,0.178628568
Slovakia,2010,0.272504378
Slovakia,2011,0.21150938
Slovakia,2012,0.160502252
Slovakia,2013,0.175462181
Slovakia,2014,0.452876837
Slovakia,2015,0.310536115
Slovakia,2016,1.173772135
Slovakia,2017,0.131861585
Slovakia,2018,0.097390586
Slovakia,2019,0.025031053
Slovenia,1987,0.015102295
Slovenia,1993,0.039511475
Slovenia,1997,0
Slovenia,1998,0.022801831
Slovenia,1999,0
Slovenia,2002,0
Slovenia,2003,0
Slovenia,2004,0.010733836
Slovenia,2005,0.055197453
Slovenia,2006,0.023959889
Slovenia,2007,0.017936915
Slovenia,2008,0
Slovenia,2009,0
Slovenia,2010,0.006396462
Slovenia,2011,0
Slovenia,2012,0.004268051
Slovenia,2013,0.009998765
Slovenia,2014,0
Slovenia,2015,0.001713223
Slovenia,2016,0
Slovenia,2017,0
Slovenia,2018,0
Slovenia,2019,0
Solomon Islands,2005,20.05881198
Solomon Islands,2012,7.334135718
Somalia,2017,30.58865879
South Africa,1993,11.97040623
South Africa,2000,14.28973293
South Africa,2005,9.288354981
South Africa,2008,5.449870571
South Africa,2010,5.498978037
South Africa,2014,6.866174731
South Asia,1990,14.26972951
South Asia,1991,13.834655
South Asia,1992,12.91020836
South Asia,1993,12.39885407
South Asia,1994,11.97998303
South Asia,1995,11.3009318
South Asia,1996,10.81811904
South Asia,2002,9.841612798
South Asia,2003,9.448558676
South Asia,2004,8.894814486
South Asia,2005,8.285652433
South Asia,2006,7.817543433
South Asia,2007,7.25867687
South Asia,2008,6.883374745
South Asia,2009,6.537910654
South Asia,2010,5.670961083
South Asia,2011,4.404695226
South Asia,2012,3.936329685
South Asia,2013,3.739071985
South Asia,2014,3.536038168
South Asia,2015,3.27429957
South Asia,2016,3.103559756
South Asia,2017,2.357328659
South Asia,2018,1.878784217
South Asia,2019,1.523154976
South Korea,2006,0.168855071
South Korea,2008,0.164891999
South Korea,2010,0.228326437
South Korea,2012,0.127516056
South Korea,2014,0.135525798
South Korea,2016,0.064742839
South Sudan,2009,14.55767858
South Sudan,2016,32.02397738
Spain,1980,0.240191213
Spain,1985,0.040517118
Spain,1990,0.26515336
Spain,1995,0.779314363
Spain,2000,0.232488605
Spain,2003,0.576023335
Spain,2004,0.597843623
Spain,2005,0.573956686
Spain,2006,0.622021028
Spain,2007,0.2818896
Spain,2008,0.363645002
Spain,2009,0.580630117
Spain,2010,0.522965119
Spain,2011,0.861398572
Spain,2012,0.596930831
Spain,2013,0.742277191
Spain,2014,0.479720367
Spain,2015,0.631496073
Spain,2016,0.710536616
Spain,2017,0.540509757
Spain,2018,0.572647102
Spain,2019,0.566368088
Sri Lanka,1985,3.473753201
Sri Lanka,1990,2.12161454
Sri Lanka,1995,2.242450234
Sri Lanka,2002,1.992836951
Sri Lanka,2006,0.90380783
Sri Lanka,2009,0.623496668
Sri Lanka,2012,0.39305974
Sri Lanka,2016,0.170678609
Sub-Saharan Africa,1990,23.65649749
Sub-Saharan Africa,1991,24.90613505
Sub-Saharan Africa,1992,25.88161918
Sub-Saharan Africa,1993,26.58980616
Sub-Saharan Africa,1994,27.24581462
Sub-Saharan Africa,1995,26.77474018
Sub-Saharan Africa,1996,26.04336986
Sub-Saharan Africa,1997,25.80267995
Sub-Saharan Africa,1998,25.50366312
Sub-Saharan Africa,1999,25.29442302
Sub-Saharan Africa,2000,25.20563299
Sub-Saharan Africa,2001,24.6153182
Sub-Saharan Africa,2002,23.60572921
Sub-Saharan Africa,2003,22.65901937
Sub-Saharan Africa,2004,21.1730029
Sub-Saharan Africa,2005,20.14267461
Sub-Saharan Africa,2006,19.21645837
Sub-Saharan Africa,2007,18.25307517
Sub-Saharan Africa,2008,17.19757705
Sub-Saharan Africa,2009,17.02910139
Sub-Saharan Africa,2010,15.86669024
Sub-Saharan Africa,2011,15.14315475
Sub-Saharan Africa,2012,14.80247007
Sub-Saharan Africa,2013,14.30217629
Sub-Saharan Africa,2014,13.74432417
Sub-Saharan Africa,2015,13.66401356
Sub-Saharan Africa,2016,13.50414438
Sub-Saharan Africa,2017,13.21683332
Sub-Saharan Africa,2018,12.82743385
Sub-Saharan Africa,2019,12.59932312
Sudan,2009,5.190811379
Sudan,2014,3.613232586
Suriname,1999,13.92790658
Sweden,1967,7.008692359
Sweden,1975,0.296568534
Sweden,1981,0.210684783
Sweden,1987,0.060684788
Sweden,1992,0.037161528
Sweden,1995,0.134911866
Sweden,2000,0
Sweden,2003,0.246156261
Sweden,2004,0.327801204
Sweden,2005,0.803601973
Sweden,2006,0.258483241
Sweden,2007,0.343056772
Sweden,2008,0.463200614
Sweden,2009,0.323717931
Sweden,2010,0.38919394
Sweden,2011,0.3995077
Sweden,2012,0.357318645
Sweden,2013,0.527684907
Sweden,2014,0.335847842
Sweden,2015,0.277475521
Sweden,2016,0.218291765
Sweden,2017,0.148019977
Sweden,2018,0.617758134
Sweden,2019,0.237023192
Switzerland,1982,0.556428727
Switzerland,1992,0.474603046
Switzerland,2000,0
Switzerland,2002,0
Switzerland,2006,0.032861974
Switzerland,2007,0.012389315
Switzerland,2008,0.034378473
Switzerland,2009,0.013569009
Switzerland,2010,0.019603268
Switzerland,2011,0.001939705
Switzerland,2012,0.000986155
Switzerland,2013,0.020913756
Switzerland,2014,0.002308102
Switzerland,2015,0.015300905
Switzerland,2016,0.02884002
Switzerland,2017,0
Switzerland,2018,0.020551333
Syria,1996,0.395121191
Syria,2003,0.159102748
Taiwan,1981,0
Taiwan,1986,0
Taiwan,1991,0
Taiwan,1995,0.240674791
Taiwan,1997,0
Taiwan,2000,0
Taiwan,2005,0
Taiwan,2007,0
Taiwan,2010,0.008276942
Taiwan,2013,0
Taiwan,2016,0
Tajikistan,1999,21.19461104
Tajikistan,2003,10.51059345
Tajikistan,2004,4.953691938
Tajikistan,2007,4.490109388
Tajikistan,2009,1.357536194
Tajikistan,2015,1.448554819
Tanzania,1991,27.96429299
Tanzania,2000,43.58022073
Tanzania,2007,20.9924819
Tanzania,2011,13.33692968
Tanzania,2018,13.6232759
Thailand,1981,5.830249587
Thailand,1988,3.70053439
Thailand,1990,2.539428611
Thailand,1992,1.701840309
Thailand,1994,0.80256841
Thailand,1996,0.529570988
Thailand,1998,0.361729823
Thailand,1999,0.604313515
Thailand,2000,0.643444242
Thailand,2002,0.326263809
Thailand,2004,0.193870581
Thailand,2006,0.167387327
Thailand,2007,0.081434905
Thailand,2008,0.038452492
Thailand,2009,0.039730751
Thailand,2010,0.028809105
Thailand,2011,0.011384532
Thailand,2012,0.017361291
Thailand,2013,0.00792805
Thailand,2014,0.009016122
Thailand,2015,0.012647412
Thailand,2016,0.007014815
Thailand,2017,0.00618596
Thailand,2018,0.005678103
Thailand,2019,0.024992296
Thailand,2020,0.011074007
Timor,2001,5.395500234
Timor,2007,3.235514072
Timor,2014,1.299236894
Togo,2006,24.92744131
Togo,2011,26.6828024
Togo,2015,23.48801198
Togo,2018,8.490401194
Tonga,2000,0.744644967
Tonga,2009,0.303402323
Tonga,2015,0.211822444
Trinidad and Tobago,1988,0
Trinidad and Tobago,1992,0.544799244
Tunisia,1985,2.959637301
Tunisia,1990,2.078309433
Tunisia,1995,2.135308077
Tunisia,2000,0.821218294
Tunisia,2005,0.518044733
Tunisia,2010,0.28082277
Tunisia,2015,0.017366388
Turkey,1987,0.483522501
Turkey,1994,0.645944324
Turkey,2002,0.287081477
Turkey,2003,0.777837024
Turkey,2004,0.2845883
Turkey,2005,0.42794043
Turkey,2006,0.274791796
Turkey,2007,0.141612617
Turkey,2008,0.164928541
Turkey,2009,0.051275633
Turkey,2010,0.085425305
Turkey,2011,0.008614952
Turkey,2012,0.004122689
Turkey,2013,0.050658678
Turkey,2014,0.029288562
Turkey,2015,0.055778531
Turkey,2016,0.033134162
Turkey,2017,0.014979748
Turkey,2018,0.008323296
Turkey,2019,0.047738673
Turkmenistan,1998,14.65336074
Tuvalu,2010,0.511064185
Uganda,1989,26.62145465
Uganda,1992,27.19509613
Uganda,1996,25.80506814
Uganda,1999,29.65027287
Uganda,2002,27.78673655
Uganda,2005,22.41768846
Uganda,2009,15.70031311
Uganda,2012,11.29806753
Uganda,2016,13.73011789
Uganda,2019,13.67261325
Ukraine,1992,0.930064583
Ukraine,1993,0.398490541
Ukraine,1995,1.867529345
Ukraine,1996,1.921059787
Ukraine,1999,2.410402189
Ukraine,2002,0.483211692
Ukraine,2003,0.197140927
Ukraine,2004,0.139130898
Ukraine,2005,0.069000414
Ukraine,2006,0.025808554
Ukraine,2007,0.017535406
Ukraine,2008,0.004122406
Ukraine,2009,0.014058065
Ukraine,2010,0.000998766
Ukraine,2011,0.00036597
Ukraine,2012,0.003778373
Ukraine,2013,0.000290395
Ukraine,2014,0.002597989
Ukraine,2015,0.015466953
Ukraine,2016,0.005485884
Ukraine,2017,0.004963432
Ukraine,2018,0.002687831
Ukraine,2019,0
Ukraine,2020,0.005569522
United Arab Emirates,2013,0
United Kingdom,1969,0.126044413
United Kingdom,1974,0.07381221
United Kingdom,1979,0.145723851
United Kingdom,1986,0.489187305
United Kingdom,1991,0.134788652
United Kingdom,1994,0.164512767
United Kingdom,1995,0.150930384
United Kingdom,1996,0.087655725
United Kingdom,1997,0.093678306
United Kingdom,1998,0.13456631
United Kingdom,1999,0.170487311
United Kingdom,2000,0.177122136
United Kingdom,2001,0.159270928
United Kingdom,2002,0.181826848
United Kingdom,2003,0.168623749
United Kingdom,2004,0.248718811
United Kingdom,2005,0.353966016
United Kingdom,2006,0.117860665
United Kingdom,2007,0.17668012
United Kingdom,2008,0.209449076
United Kingdom,2009,0.099855331
United Kingdom,2010,0.090915364
United Kingdom,2011,0.264478699
United Kingdom,2012,0.135481919
United Kingdom,2013,0.100813968
United Kingdom,2014,0.100920007
United Kingdom,2015,0.109333186
United Kingdom,2016,0.143066727
United Kingdom,2017,0.189538369
United States,1974,0.384413271
United States,1979,0.39388452
United States,1986,0.374512427
United States,1991,0.336439768
United States,1992,0.354878085
United States,1993,0.40128554
United States,1994,0.42448285
United States,1995,0.437907203
United States,1996,0.460099682
United States,1997,0.538699193
United States,1998,0.607123737
United States,1999,0.52678448
United States,2000,0.557265742
United States,2001,0.675098919
United States,2002,0.642227616
United States,2003,0.784314824
United States,2004,0.828967534
United States,2005,0.810079734
United States,2006,0.829030134
United States,2007,0.807176328
United States,2008,0.868068425
United States,2009,0.730050002
United States,2010,0.870545707
United States,2011,0.826521288
United States,2012,0.849608999
United States,2013,0.827971472
United States,2014,1.018237757
United States,2015,0.905665431
United States,2016,0.891794041
United States,2017,1.010390157
United States,2018,0.862875179
United States,2019,0.782195558
Uruguay,1981,0
Uruguay,1989,0.191936848
Uruguay,1992,0.146038038
Uruguay,1995,0.146126552
Uruguay,1996,0.160193885
Uruguay,1997,0.165925578
Uruguay,1998,0.164275083
Uruguay,2000,0.115508516
Uruguay,2001,0.099732595
Uruguay,2002,0.120456988
Uruguay,2003,0.184752416
Uruguay,2004,0.212460122
Uruguay,2005,0.164712866
Uruguay,2006,0.130474773
Uruguay,2007,0.090605716
Uruguay,2008,0.05484674
Uruguay,2009,0.058080081
Uruguay,2010,0.056245239
Uruguay,2011,0.039568045
Uruguay,2012,0.044888927
Uruguay,2013,0.048992259
Uruguay,2014,0.036633149
Uruguay,2015,0.040990804
Uruguay,2016,0.030206827
Uruguay,2017,0.02539426
Uruguay,2018,0.029966701
Uruguay,2019,0.037003386
Uruguay,2020,0.075958026
Uzbekistan,1998,28.40850416
Uzbekistan,2000,39.40764756
Uzbekistan,2002,35.57627157
Uzbekistan,2003,38.83855651
Vanuatu,2010,3.641467872
Vanuatu,2019,2.321546004
Venezuela,1981,1.200363289
Venezuela,1987,1.163960454
Venezuela,1989,3.243300138
Venezuela,1992,2.482219675
Venezuela,1995,4.092151729
Venezuela,1998,5.170828127
Venezuela,1999,5.308226145
Venezuela,2001,4.569036047
Venezuela,2002,7.92356842
Venezuela,2003,9.643306755
Venezuela,2004,8.414363812
Venezuela,2005,8.594561734
Venezuela,2006,3.895838627
Vietnam,1992,12.92915845
Vietnam,1997,5.462762139
Vietnam,2002,7.299535558
Vietnam,2004,4.92273141
Vietnam,2006,3.486622185
Vietnam,2008,2.476155919
Vietnam,2010,0.563560409
Vietnam,2012,0.271774702
Vietnam,2014,0.345118406
Vietnam,2016,0.229261801
Vietnam,2018,0.216059525
World,1990,13.93835933
World,1991,13.71154263
World,1992,13.28623143
World,1993,12.87154562
World,1994,12.0629474
World,1995,11.22596406
World,1996,10.57505809
World,1997,10.56377277
World,1998,10.7392078
World,1999,10.23164231
World,2000,9.759991983
World,2001,9.372251974
World,2002,8.766891542
World,2003,8.165863518
World,2004,7.384945477
World,2005,6.595573962
World,2006,6.289224498
World,2007,5.838099314
World,2008,5.520093862
World,2009,5.209717367
World,2010,4.657164129
World,2011,4.025405833
World,2012,3.716444823
World,2013,3.298614902
World,2014,3.164736618
World,2015,3.090171227
World,2016,3.045369236
World,2017,2.850868315
World,2018,2.696120534
World,2019,2.606471477
Yemen,1998,1.74847429
Yemen,2005,2.019444404
Yemen,2014,4.777332887
Zambia,1991,37.02336617
Zambia,1993,30.86376318
Zambia,1996,18.94891836
Zambia,1998,19.79687891
Zambia,2002,21.31714261
Zambia,2004,30.70462474
Zambia,2006,33.63931334
Zambia,2010,35.38647275
Zambia,2015,32.77064321
Zimbabwe,2011,5.237776851
Zimbabwe,2017,9.382418714
Zimbabwe,2019,13.49523385
